,categoria,valor,porcentaje,fecha,color,title,last-update,cod_comunidad,nombre_comunidad,anio
819,Solar fotovoltaica,323756.067,0.3041793256017587,2020-05-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-11T15:26:40.000+01:00,7,Castilla - La Mancha,2020
820,Solar fotovoltaica,376355.772,0.3377898850091562,2020-06-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-11T15:26:40.000+01:00,7,Castilla - La Mancha,2020
821,Solar fotovoltaica,389875.803,0.3625817237178414,2020-07-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-11T15:26:40.000+01:00,7,Castilla - La Mancha,2020
822,Solar fotovoltaica,377898.344,0.36628788469238655,2020-08-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-11T15:26:40.000+01:00,7,Castilla - La Mancha,2020
823,Solar fotovoltaica,296058.927,0.3064834008543371,2020-09-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-11T15:26:40.000+01:00,7,Castilla - La Mancha,2020
824,Solar fotovoltaica,264718.507,0.23749266920491527,2020-10-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2021-11-11T15:26:40.000+01:00,7,Castilla - La Mancha,2020
825,Solar fotovoltaica,158155.565,0.2242156080206469,2020-11-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2021-11-11T15:26:40.000+01:00,7,Castilla - La Mancha,2020
826,Solar fotovoltaica,151385.184,0.11365685924520794,2020-12-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2021-11-11T15:26:40.000+01:00,7,Castilla - La Mancha,2020
827,Solar térmica,9914.829,0.012247875648389351,2020-01-01T00:00:00.000+01:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
828,Solar térmica,28077.684,0.03970335729360861,2020-02-01T00:00:00.000+01:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
829,Solar térmica,31005.43,0.025444577486796113,2020-03-01T00:00:00.000+01:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
830,Solar térmica,29648.088,0.033268228728052705,2020-04-01T00:00:00.000+02:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
831,Solar térmica,70197.939,0.06595324047982519,2020-05-01T00:00:00.000+02:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
832,Solar térmica,89581.588,0.08040199343470573,2020-06-01T00:00:00.000+02:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
833,Solar térmica,106774.165,0.09929921399670245,2020-07-01T00:00:00.000+02:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
834,Solar térmica,104192.995,0.10099179407442549,2020-08-01T00:00:00.000+02:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
835,Solar térmica,62579.541,0.06478301716463163,2020-09-01T00:00:00.000+02:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
836,Solar térmica,44254.685,0.03970316765753263,2020-10-01T00:00:00.000+02:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
837,Solar térmica,11889.641,0.01685582853794751,2020-11-01T00:00:00.000+01:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
838,Solar térmica,9296.278,0.006979452891178063,2020-12-01T00:00:00.000+01:00,#ff0000,Solar térmica,2021-04-13T14:42:04.000+02:00,7,Castilla - La Mancha,2020
839,Otras renovables,22558.459,0.02786666322246098,2020-01-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
840,Otras renovables,28162.871,0.0398238162993361,2020-02-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
841,Otras renovables,37175.678,0.03050818580794337,2020-03-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
842,Otras renovables,39401.13,0.044212153073201185,2020-04-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
843,Otras renovables,46921.937,0.044084681670500434,2020-05-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
844,Otras renovables,47535.038,0.04266403285008173,2020-06-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
845,Otras renovables,45051.821,0.04189787308961989,2020-07-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
846,Otras renovables,44728.144,0.043353927086741774,2020-08-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
847,Otras renovables,44177.103,0.045732614464728975,2020-09-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
848,Otras renovables,40519.955,0.03635254813904286,2020-10-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
849,Otras renovables,48471.791,0.06871798719769817,2020-11-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
850,Otras renovables,44179.225,0.03316884667780548,2020-12-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2020-04-23T13:47:04.000+02:00,7,Castilla - La Mancha,2020
851,Generación renovable,809514.1790000001,1.0,2020-01-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
852,Generación renovable,707186.6440000001,1.0,2020-02-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
853,Generación renovable,1218547.646,1.0,2020-03-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
854,Generación renovable,891183.244,1.0,2020-04-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
855,Generación renovable,1064359.211,1.0,2020-05-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
856,Generación renovable,1114171.231,1.0,2020-06-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
857,Generación renovable,1075277.041,1.0,2020-07-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
858,Generación renovable,1031697.634,1.0,2020-08-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
859,Generación renovable,965986.824,1.0,2020-09-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
860,Generación renovable,1114638.645,1.0,2020-10-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
861,Generación renovable,705372.6829999998,1.0,2020-11-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
862,Generación renovable,1331949.387,1.0,2020-12-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2021-01-19T19:56:16.000+01:00,7,Castilla - La Mancha,2020
863,Hidráulica,65930.749,0.05041080674488686,2021-01-01T00:00:00.000+01:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
864,Hidráulica,107799.992,0.09184145993403829,2021-02-01T00:00:00.000+01:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
865,Hidráulica,72057.474,0.06867171880464741,2021-03-01T00:00:00.000+01:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
866,Hidráulica,88528.372,0.09902218719086213,2021-04-01T00:00:00.000+02:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
867,Hidráulica,84699.337,0.06735941808221968,2021-05-01T00:00:00.000+02:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
868,Hidráulica,74257.308,0.06748173894848139,2021-06-01T00:00:00.000+02:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
869,Hidráulica,68318.271,0.05497342621366298,2021-07-01T00:00:00.000+02:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
870,Hidráulica,53936.446,0.05064900335218582,2021-08-01T00:00:00.000+02:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
871,Hidráulica,51631.927,0.0568129475006624,2021-09-01T00:00:00.000+02:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
872,Hidráulica,27011.151,0.03168115837274447,2021-10-01T00:00:00.000+02:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
873,Hidráulica,37958.265,0.032629610608382965,2021-11-01T00:00:00.000+01:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
874,Hidráulica,58865.234,0.04237582655650409,2021-12-01T00:00:00.000+01:00,#0090d1,Hidráulica,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
875,Eólica,1039601.3,0.7948816147384152,2021-01-01T00:00:00.000+01:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
876,Eólica,822550.306,0.7007813226204129,2021-02-01T00:00:00.000+01:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
877,Eólica,615884.455,0.5869459719045039,2021-03-01T00:00:00.000+01:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
878,Eólica,463462.145,0.518399178040555,2021-04-01T00:00:00.000+02:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
879,Eólica,619434.686,0.4926220377486835,2021-05-01T00:00:00.000+02:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
880,Eólica,484890.893,0.4406472782439409,2021-06-01T00:00:00.000+02:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
881,Eólica,528758.071,0.42547392338130563,2021-07-01T00:00:00.000+02:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
882,Eólica,451939.404,0.4243935610474012,2021-08-01T00:00:00.000+02:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
883,Eólica,386811.239,0.4256259235486829,2021-09-01T00:00:00.000+02:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
884,Eólica,409796.775,0.48064729005494544,2021-10-01T00:00:00.000+02:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
885,Eólica,801762.851,0.6892098368668055,2021-11-01T00:00:00.000+01:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
886,Eólica,1059295.771,0.7625644342793961,2021-12-01T00:00:00.000+01:00,#6fb114,Eólica,2022-11-10T23:30:06.000+01:00,7,Castilla - La Mancha,2021
887,Solar fotovoltaica,147622.462,0.11287248387071114,2021-01-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
888,Solar fotovoltaica,179416.838,0.15285626680444317,2021-02-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
889,Solar fotovoltaica,279107.051,0.2659926841546844,2021-03-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
890,Solar fotovoltaica,263484.831,0.2947173168081603,2021-04-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
891,Solar fotovoltaica,418758.771,0.33302913730464606,2021-05-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
892,Solar fotovoltaica,412116.956,0.37451356088797066,2021-06-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
893,Solar fotovoltaica,475133.436,0.3823239742936434,2021-07-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
894,Solar fotovoltaica,421491.823,0.39580176929058153,2021-08-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
895,Solar fotovoltaica,361543.157,0.3978223086243662,2021-09-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
896,Solar fotovoltaica,325402.741,0.38166221693204216,2021-10-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
897,Solar fotovoltaica,255340.98,0.21949572114960741,2021-11-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
898,Solar fotovoltaica,207826.832,0.1496101041001504,2021-12-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2022-11-15T19:06:23.000+01:00,7,Castilla - La Mancha,2021
899,Solar térmica,12293.822,0.009399885400938468,2021-01-01T00:00:00.000+01:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
900,Solar térmica,21885.85,0.018645905056258,2021-02-01T00:00:00.000+01:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
901,Solar térmica,34415.726,0.03279863874120529,2021-03-01T00:00:00.000+01:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
902,Solar térmica,38516.129,0.04308168386633601,2021-04-01T00:00:00.000+02:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
903,Solar térmica,86040.151,0.06842573635572037,2021-05-01T00:00:00.000+02:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
904,Solar térmica,86656.674,0.07874973131279758,2021-06-01T00:00:00.000+02:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
905,Solar térmica,120940.042,0.09731640420414478,2021-07-01T00:00:00.000+02:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
906,Solar térmica,90600.421,0.08507829802020041,2021-08-01T00:00:00.000+02:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
907,Solar térmica,60921.652,0.06703485261608819,2021-09-01T00:00:00.000+02:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
908,Solar térmica,41716.972,0.04892949570210268,2021-10-01T00:00:00.000+02:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
909,Solar térmica,21788.45,0.018729745399591415,2021-11-01T00:00:00.000+01:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
910,Solar térmica,10534.448,0.00758352445038291,2021-12-01T00:00:00.000+01:00,#ff0000,Solar térmica,2022-11-11T00:37:20.000+01:00,7,Castilla - La Mancha,2021
911,Otras renovables,42421.016,0.03243520924504822,2021-01-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
912,Otras renovables,42108.756,0.03587504558484749,2021-02-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
913,Otras renovables,47838.781,0.04559098639495897,2021-03-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
914,Otras renovables,40034.14,0.04477963409408659,2021-04-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
915,Otras renovables,48490.878,0.03856367050873029,2021-05-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
916,Otras renovables,42484.133,0.03860769060680955,2021-06-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
917,Otras renovables,49601.009,0.03991227190724329,2021-07-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
918,Otras renovables,46938.27,0.04407736828963115,2021-08-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
919,Otras renovables,47897.663,0.05270396771020032,2021-09-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
920,Otras renovables,48665.902,0.05707983893816527,2021-10-01T00:00:00.000+02:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
921,Otras renovables,46456.778,0.03993508597561275,2021-11-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
922,Otras renovables,52600.684,0.037866110613566574,2021-12-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2021-04-22T10:52:33.000+02:00,7,Castilla - La Mancha,2021
923,Generación renovable,1307869.3490000002,1.0,2021-01-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
924,Generación renovable,1173761.742,1.0,2021-02-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
925,Generación renovable,1049303.487,1.0,2021-03-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
926,Generación renovable,894025.617,1.0,2021-04-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
927,Generación renovable,1257423.823,1.0,2021-05-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
928,Generación renovable,1100405.964,1.0,2021-06-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
929,Generación renovable,1242750.829,1.0,2021-07-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
930,Generación renovable,1064906.3639999998,1.0,2021-08-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
931,Generación renovable,908805.638,1.0,2021-09-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
932,Generación renovable,852593.541,1.0,2021-10-01T00:00:00.000+02:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
933,Generación renovable,1163307.324,1.0,2021-11-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
934,Generación renovable,1389122.9689999998,1.0,2021-12-01T00:00:00.000+01:00,#2b2e34,Generación renovable,2022-01-13T12:43:08.000+01:00,7,Castilla - La Mancha,2021
935,Hidráulica,498000.701,0.2695354577159807,2019-01-01T00:00:00.000+01:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
936,Hidráulica,532852.413,0.4072416547087818,2019-02-01T00:00:00.000+01:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
937,Hidráulica,525850.947,0.2899545373278027,2019-03-01T00:00:00.000+01:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
938,Hidráulica,371615.305,0.24258722171143193,2019-04-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
939,Hidráulica,295840.986,0.18978891783348417,2019-05-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
940,Hidráulica,194490.28,0.1802045789434856,2019-06-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
941,Hidráulica,349848.65,0.3003455633053471,2019-07-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
942,Hidráulica,359216.117,0.3312956374714962,2019-08-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
943,Hidráulica,399504.226,0.27190888853280887,2019-09-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
944,Hidráulica,229935.938,0.19299419145375768,2019-10-01T00:00:00.000+02:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
945,Hidráulica,410281.133,0.17633506361142418,2019-11-01T00:00:00.000+01:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
946,Hidráulica,1326686.653,0.4893434602218769,2019-12-01T00:00:00.000+01:00,#0090d1,Hidráulica,2020-01-24T13:30:10.000+01:00,8,Castilla y León,2019
947,Eólica,1277136.993,0.6912313642993572,2019-01-01T00:00:00.000+01:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
948,Eólica,685497.884,0.5239035908795417,2019-02-01T00:00:00.000+01:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
949,Eólica,1176169.894,0.648540806818516,2019-03-01T00:00:00.000+01:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
950,Eólica,1071785.443,0.699652165532112,2019-04-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
951,Eólica,1138472.047,0.7303564685381407,2019-05-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
952,Eólica,763644.114,0.7075529225730001,2019-06-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
953,Eólica,695703.645,0.5972625681165504,2019-07-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
954,Eólica,614050.53,0.5663227571051888,2019-08-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
955,Eólica,964221.211,0.6562641912648227,2019-09-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
956,Eólica,877171.412,0.7362441421631575,2019-10-01T00:00:00.000+02:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
957,Eólica,1863694.203,0.8009986553250732,2019-11-01T00:00:00.000+01:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
958,Eólica,1329337.817,0.490321332247982,2019-12-01T00:00:00.000+01:00,#6fb114,Eólica,2019-05-21T12:20:14.000+02:00,8,Castilla y León,2019
959,Solar fotovoltaica,46466.023,0.02514904246599903,2019-01-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
960,Solar fotovoltaica,65757.36,0.05025619748048521,2019-02-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
961,Solar fotovoltaica,89369.758,0.04927853982164206,2019-03-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
962,Solar fotovoltaica,74027.051,0.04832421160258854,2019-04-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
963,Solar fotovoltaica,102920.847,0.06602613261515967,2019-05-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
964,Solar fotovoltaica,95087.708,0.08810332517820997,2019-06-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
965,Solar fotovoltaica,95817.868,0.08225977587501736,2019-07-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
966,Solar fotovoltaica,92227.992,0.08505946686784115,2019-08-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
967,Solar fotovoltaica,79396.164,0.05403828370768877,2019-09-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
968,Solar fotovoltaica,59072.731,0.04958204470112161,2019-10-01T00:00:00.000+02:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
969,Solar fotovoltaica,30794.852,0.013235344619964265,2019-11-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
970,Solar fotovoltaica,33319.141,0.012289641801771115,2019-12-01T00:00:00.000+01:00,#e48500,Solar fotovoltaica,2020-12-02T11:22:17.000+01:00,8,Castilla y León,2019
971,Otras renovables,26022.214,0.014084135518663056,2019-01-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2019-04-22T15:23:13.000+02:00,8,Castilla y León,2019
972,Otras renovables,24335.148,0.018598556931191196,2019-02-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2019-04-22T15:23:13.000+02:00,8,Castilla y León,2019
973,Otras renovables,22172.837,0.012226116032039366,2019-03-01T00:00:00.000+01:00,#9a5cbc,Otras renovables,2019-04-22T15:23:13.000+02:00,8,Castilla y León,2019
